0,3.36824350365559E-5
1,2.810185972428029E-4
2,5.028910556470445E-5
3,8.705127644186388E-5
4,8.420843494341052E-5
5,5.719723877238748E-6
6,7.135307503247338E-5
7,1.9868557351165837E-5
8,0.02432367657755319
9,1.0017914354518749E-4
10,7.517203090591005E-5
11,0.030790813741925216
12,9.326467533562743E-5
13,7.822591930279083E-6
14,1.6799697138373672E-4
15,4.431941234018536E-9
16,2.3457258113415025E-6
17,3.6042751331012364E-5
18,4.674999050280443E-7
19,0.025848231415581582
20,2.0893072927616533E-4
21,1.8574187824257146E-5
22,0.04202310942902562
23,4.8776391674623136E-5
24,6.418240117702846E-5
25,1.2172824006261053E-4
26,2.1093829892206777E-5
27,2.918121269921517E-5
28,5.048329385145746E-5
29,2.216505135201582E-5
30,8.420133952372584E-5
31,2.7964217680687132E-6
32,7.779242366271479E-5
33,1.0081575180175938E-5
34,0.024562103454350868
35,1.0025730621713318E-4
36,7.495655545170719E-5
37,0.03061675619759596
38,0.038457260175473226
39,2.581601026323145E-5
40,3.225836954031903E-4
41,2.2459368361859414E-8
42,1.328034166090468E-5
43,1.26811986806458E-5
44,4.685038966508322E-7
45,0.02581033023756818
46,4.9832315071565246E-5
47,1.7969307084138717E-5
48,0.0011206051342322147
49,0.042790620881960506
50,6.465643804555175E-5
51,1.2275522257002103E-4
52,1.7403210155123987E-4
53,4.786895456668068E-5
54,5.050310887167824E-5
55,8.362492789311678E-4
56,3.6588929794599206E-5
57,0.005362931131027321
58,7.499601255125921E-5
59,1.6361165944278953E-5
60,0.0246047915179234
61,1.0323848993594845E-4
62,1.6220967187177533E-5
63,0.03035644210781822
64,5.0166789556605786E-5
65,1.979887958354934E-4
66,1.587317267297268E-4
67,7.402392561070364E-6
68,2.3110605778399734E-7
69,3.449282734381973E-5
70,1.213940299106743E-5
71,0.02590599500945985
72,0.06338096074172216
73,1.8531325183377136E-5
74,0.0011140942743231316
75,5.040327500038853E-5
76,6.600304391685782E-5
77,1.259973486975699E-4
78,3.374825556894263E-5
79,4.0279583204696625E-5
80,5.248153164282802E-5
81,9.080171150021513E-4
82,8.530608555950729E-5
83,1.1033896033585367E-6
84,7.474533000226468E-5
85,6.114294470886805E-5
86,0.024649194414473163
87,0.04417048208532828
88,7.500546976372087E-5
89,0.03010446098428685
90,8.585242752029176E-7
91,6.188379797408026E-6
92,1.5733972764628507E-4
93,6.697547590899667E-8
94,1.3899351843978621E-5
95,1.577555544315279E-4
96,4.903080222900123E-7
97,0.025980919264058155
98,4.057193563263911E-5
99,1.8436422864775162E-5
100,8.615290207499023E-6
101,0.04240463462199096
102,6.210770570628709E-5
103,1.242140557615248E-4
104,1.8820836097168043E-4
105,3.531501513667729E-5
106,5.257521984869077E-5
107,8.746812919247005E-4
108,4.034711959325153E-5
109,2.8048351805586055E-6
110,7.669436915599316E-5
111,4.867265709196451E-5
112,0.025001883913023368
113,9.735941557177366E-5
114,2.5523728142433832E-5
115,0.02986814688252792
116,1.701709766144663E-10
117,1.4064898050449944E-5
118,1.5809347606141668E-4
119,4.260103010438608E-8
120,0.0708877024105497
121,1.1811729251709915E-4
122,4.6427630884817313E-7
123,0.0260710247642125
124,4.1275982092289844E-5
125,1.845061431741778E-5
126,2.093749000144477E-6
127,0.002985686353207513
128,6.314798603578384E-5
129,1.2707879187561364E-4
